Date,Adj Close
2020-01-02,181.08287048339844
2020-01-03,179.83839416503906
2020-01-06,180.9946746826172
2020-01-07,180.9359130859375
2020-01-08,182.35679626464844
2020-01-09,183.9835205078125
2020-01-10,183.591552734375
2020-01-13,185.55140686035156
2020-01-14,184.72825622558594
2020-01-15,185.2672119140625
2020-01-16,187.13888549804688
2020-01-17,188.06005859375
2020-01-21,188.1482391357422
2020-01-22,188.2560272216797
2020-01-23,188.74598693847656
2020-01-24,187.11932373046875
2020-01-27,183.75814819335938
2020-01-28,186.37457275390625
2020-01-29,186.77633666992188
2020-01-30,187.24671936035156
2020-01-31,184.10108947753906
2020-02-03,186.5215606689453
2020-02-04,190.20611572265625
2020-02-05,190.5784912109375
2020-02-06,191.89161682128906
2020-02-07,191.03909301757812
2020-02-10,193.35171508789062
2020-02-11,193.34193420410156
2020-02-12,194.95880126953125
2020-02-13,195.13522338867188
2020-02-14,196.06614685058594
2020-02-18,196.16415405273438
2020-02-19,197.55564880371094
2020-02-20,196.33074951171875
2020-02-21,193.0675506591797
2020-02-24,186.08056640625
2020-02-25,180.83790588378906
2020-02-26,180.7987060546875
2020-02-27,172.11647033691406
2020-02-28,172.1948699951172
2020-03-02,180.37734985351562
2020-03-03,175.21307373046875
2020-03-04,182.35679626464844
2020-03-05,176.26158142089844
2020-03-06,172.9298095703125
2020-03-09,160.16119384765625
2020-03-10,169.1178436279297
2020-03-11,161.0823516845703
2020-03-12,146.41265869140625
2020-03-13,159.3968505859375
2020-03-16,139.28848266601562
2020-03-17,147.3632049560547
2020-03-18,140.92501831054688
2020-03-19,142.43411254882812
2020-03-20,136.80923461914062
2020-03-23,134.77096557617188
2020-03-24,146.82423400878906
2020-03-25,148.10794067382812
2020-03-26,156.07424926757812
2020-03-27,151.0928497314453
2020-03-30,156.14306640625
2020-03-31,153.95199584960938
2020-04-01,147.0252227783203
2020-04-02,149.6780242919922
2020-04-03,147.7719268798828
2020-04-06,158.71725463867188
2020-04-07,158.33412170410156
2020-04-08,163.13864135742188
2020-04-09,164.8089141845703
2020-04-13,164.72048950195312
2020-04-14,170.93991088867188
2020-04-15,168.2969207763672
2020-04-16,170.10475158691406
2020-04-17,173.2881317138672
2020-04-20,170.69422912597656
2020-04-21,164.91702270507812
2020-04-22,169.97702026367188
2020-04-23,169.6822509765625
2020-04-24,172.22698974609375
2020-04-27,173.95623779296875
2020-04-28,171.7161102294922
2020-04-29,177.2870330810547
2020-04-30,177.16912841796875
2020-05-01,172.52175903320312
2020-05-04,174.25100708007812
2020-05-05,176.40272521972656
2020-05-06,176.79574584960938
2020-05-07,179.58612060546875
2020-05-08,181.82627868652344
2020-05-11,183.0446319580078
2020-05-12,179.30120849609375
2020-05-13,176.85470581054688
2020-05-14,178.3972625732422
2020-05-15,179.94967651367188
2020-05-18,184.04678344726562
2020-05-19,183.24111938476562
2020-05-20,186.7290802001953
2020-05-21,185.2454376220703
2020-05-22,186.06094360351562
2020-05-26,186.5031280517578
2020-05-27,187.7607421875
2020-05-28,188.13406372070312
2020-05-29,189.6766815185547
2020-06-01,190.97361755371094
2020-06-02,192.29019165039062
2020-06-03,193.96047973632812
2020-06-04,191.99539184570312
2020-06-05,196.30868530273438
2020-06-08,197.95936584472656
2020-06-09,198.32289123535156
2020-06-10,199.64930725097656
2020-06-11,189.09698486328125
2020-06-12,191.08164978027344
2020-06-15,193.1548309326172
2020-06-16,196.87857055664062
2020-06-17,197.04562377929688
2020-06-18,197.4680938720703
2020-06-19,196.7508544921875
2020-06-22,199.1875
2020-06-23,200.4451446533203
2020-06-24,195.66026306152344
2020-06-25,197.85488891601562
2020-06-26,192.79408264160156
2020-06-29,195.33436584472656
2020-06-30,198.97735595703125
2020-07-01,201.26162719726562
2020-07-02,202.1083984375
2020-07-06,206.627685546875
2020-07-07,204.91448974609375
2020-07-08,207.464599609375
2020-07-09,208.37042236328125
2020-07-10,209.24671936035156
2020-07-13,204.9735565185547
2020-07-14,207.494140625
2020-07-15,208.7052001953125
2020-07-16,207.0904541015625
2020-07-17,207.8682861328125
2020-07-20,212.7814483642578
2020-07-21,211.47190856933594
2020-07-22,212.55499267578125
2020-07-23,207.94703674316406
2020-07-24,207.10031127929688
2020-07-27,209.9752960205078
2020-07-28,207.6910400390625
2020-07-29,210.6153106689453
2020-07-30,210.79254150390625
2020-07-31,214.02200317382812
2020-08-03,216.3850555419922
2020-08-04,217.01519775390625
2020-08-05,218.23609924316406
