Date,Adj Close
2020-01-02,161.68479919433594
2020-01-03,161.83074951171875
2020-01-06,161.3734130859375
2020-01-07,160.80902099609375
2020-01-08,161.65562438964844
2020-01-09,161.83074951171875
2020-01-10,161.19825744628906
2020-01-13,163.02761840820312
2020-01-14,163.4947052001953
2020-01-15,164.53587341308594
2020-01-16,166.5501251220703
2020-01-17,166.56956481933594
2020-01-21,165.51866149902344
2020-01-22,165.75222778320312
2020-01-23,166.25819396972656
2020-01-24,164.18560791015625
2020-01-27,162.69677734375
2020-01-28,164.27317810058594
2020-01-29,162.9887237548828
2020-01-30,162.62867736816406
2020-01-31,158.74615478515625
2020-02-03,160.19602966308594
2020-02-04,162.3854217529297
2020-02-05,164.9737548828125
2020-02-06,164.9737548828125
2020-02-07,162.774658203125
2020-02-10,163.9325714111328
2020-02-11,164.96401977539062
2020-02-12,165.9760284423828
2020-02-13,166.8323211669922
2020-02-14,165.87869262695312
2020-02-18,165.06134033203125
2020-02-19,165.60626220703125
2020-02-20,166.26795959472656
2020-02-21,164.45802307128906
2020-02-24,159.83595275878906
2020-02-25,154.57168579101562
2020-02-26,153.13153076171875
2020-02-27,146.9817657470703
2020-02-28,144.5004425048828
2020-03-02,148.15914916992188
2020-03-03,145.70703125
2020-03-04,150.56265258789062
2020-03-05,145.72650146484375
2020-03-06,143.2451934814453
2020-03-09,129.9628143310547
2020-03-10,134.04147338867188
2020-03-11,126.50428009033203
2020-03-12,111.89787292480469
2020-03-13,119.84461975097656
2020-03-16,102.61530303955078
2020-03-17,110.425537109375
2020-03-18,101.07471466064453
2020-03-19,105.9792709350586
2020-03-20,100.93819427490234
2020-03-23,100.1191635131836
2020-03-24,109.43098449707031
2020-03-25,110.747314453125
2020-03-26,118.31375885009766
2020-03-27,113.33121490478516
2020-03-30,116.37339782714844
2020-03-31,115.46660614013672
2020-04-01,107.65636444091797
2020-04-02,109.13845825195312
2020-04-03,105.69648742675781
2020-04-06,114.64753723144531
2020-04-07,115.14481353759766
2020-04-08,119.80560302734375
2020-04-09,125.15869140625
2020-04-13,121.08293914794922
2020-04-14,123.81310272216797
2020-04-15,118.01150512695312
2020-04-16,117.90424346923828
2020-04-17,122.84778594970703
2020-04-20,120.49790954589844
2020-04-21,117.83598327636719
2020-04-22,119.03531646728516
2020-04-23,120.254150390625
2020-04-24,121.84349060058594
2020-04-27,126.34825897216797
2020-04-28,128.65914916992188
2020-04-29,135.66981506347656
2020-04-30,129.70248413085938
2020-05-01,124.65165710449219
2020-05-04,124.37864685058594
2020-05-05,125.80223083496094
2020-05-06,125.08068084716797
2020-05-07,126.54327392578125
2020-05-08,131.38931274414062
2020-05-11,129.80970764160156
2020-05-12,124.71015167236328
2020-05-13,120.05912017822266
2020-05-14,120.5856704711914
2020-05-15,122.42852020263672
2020-05-18,130.6385040283203
2020-05-19,128.47390747070312
2020-05-20,132.2083740234375
2020-05-21,132.2571258544922
2020-05-22,133.14443969726562
2020-05-26,137.9027099609375
2020-05-27,142.91453552246094
2020-05-28,138.6632843017578
2020-05-29,137.46392822265625
2020-06-01,139.16055297851562
2020-06-02,140.07711791992188
2020-06-03,144.66961669921875
2020-06-04,145.5179443359375
2020-06-05,151.00755310058594
2020-06-08,152.03135681152344
2020-06-09,149.4376678466797
2020-06-10,145.63494873046875
2020-06-11,134.82154846191406
2020-06-12,137.45420837402344
2020-06-15,140.83767700195312
2020-06-16,144.06512451171875
2020-06-17,142.3977508544922
2020-06-18,141.54945373535156
2020-06-19,140.32083129882812
2020-06-22,141.60797119140625
2020-06-23,142.45626831054688
2020-06-24,137.6296844482422
2020-06-25,139.8823699951172
2020-06-26,135.43173217773438
2020-06-29,140.79978942871094
2020-06-30,142.6639862060547
2020-07-01,141.34640502929688
2020-07-02,142.107666015625
2020-07-06,143.2788848876953
2020-07-07,140.76075744628906
2020-07-08,141.34640502929688
2020-07-09,139.02346801757812
2020-07-10,141.5903778076172
2020-07-13,140.2239532470703
2020-07-14,141.93197631835938
2020-07-15,146.70468139648438
2020-07-16,145.54324340820312
2020-07-17,145.96292114257812
2020-07-20,145.87506103515625
2020-07-21,147.66116333007812
2020-07-22,148.37371826171875
2020-07-23,149.1740264892578
2020-07-24,146.49974060058594
2020-07-27,148.84217834472656
2020-07-28,147.6904754638672
2020-07-29,151.37979125976562
2020-07-30,151.25291442871094
2020-07-31,150.27691650390625
2020-08-03,152.71693420410156
2020-08-04,153.05856323242188
2020-08-05,155.89874267578125
2020-08-06,155.47903442382812
2020-08-07,157.41156005859375
2020-08-10,157.91908264160156
2020-08-11,157.4408416748047
2020-08-12,158.5144500732422
2020-08-13,157.85076904296875
2020-08-14,157.4311065673828
2020-08-17,158.00692749023438
2020-08-18,156.46482849121094
2020-08-19,156.67955017089844
2020-08-20,155.73281860351562
2020-08-21,154.75680541992188
2020-08-24,156.24037170410156
2020-08-25,156.5917205810547
2020-08-26,155.75233459472656
2020-08-27,155.84017944335938
2020-08-28,156.95285034179688
2020-08-31,155.03985595703125
2020-09-01,156.66981506347656
2020-09-02,158.9732208251953
2020-09-03,154.07357788085938
2020-09-04,152.47291564941406
2020-09-08,149.18377685546875
2020-09-09,151.0967559814453
2020-09-10,149.5644073486328
2020-09-11,148.4379425048828
2020-09-14,150.87277221679688
2020-09-15,150.95098876953125
2020-09-16,151.635498046875
2020-09-17,150.40341186523438
2020-09-18,149.32777404785156
2020-09-21,144.91766357421875
2020-09-22,146.56045532226562
2020-09-23,142.71749877929688
2020-09-24,143.41175842285156
2020-09-25,144.85897827148438
2020-09-28,148.56504821777344
2020-09-29,148.32058715820312
2020-09-30,148.672607421875
2020-10-01,150.6772003173828
2020-10-02,151.635498046875
2020-10-05,154.71572875976562
2020-10-06,154.7450714111328
2020-10-07,156.5149688720703
2020-10-08,158.3240203857422
2020-10-09,159.8885498046875
2020-10-12,161.02288818359375
2020-10-13,160.3872528076172
2020-10-14,158.9107208251953
2020-10-15,160.60240173339844
2020-10-16,159.87876892089844
2020-10-19,157.99154663085938
2020-10-20,158.61737060546875
2020-10-21,157.82528686523438
2020-10-22,159.45834350585938
2020-10-23,160.162353515625
2020-10-26,156.82789611816406
2020-10-27,155.52734375
2020-10-28,150.8629913330078
2020-10-29,153.02407836914062
2020-10-30,151.18568420410156
2020-11-02,153.91390991210938
2020-11-03,157.83509826660156
2020-11-04,158.06976318359375
2020-11-05,162.5189971923828
2020-11-06,161.18911743164062
2020-11-09,166.7530975341797
2020-11-10,170.07778930664062
2020-11-11,170.42005920410156
2020-11-12,166.86065673828125
2020-11-13,170.54714965820312
2020-11-16,175.02572631835938
2020-11-17,175.69064331054688
2020-11-18,173.32423400878906
2020-11-19,174.214111328125
2020-11-20,174.22389221191406
2020-11-23,177.48011779785156
2020-11-24,180.6581573486328
2020-11-25,179.80743408203125
2020-11-27,180.2376708984375
2020-11-30,177.37257385253906
2020-12-01,178.6926727294922
2020-12-02,179.17181396484375
2020-12-03,180.07142639160156
2020-12-04,184.13929748535156
2020-12-07,184.28598022460938
2020-12-08,185.8407440185547
2020-12-09,185.44960021972656
2020-12-10,186.27101135253906
2020-12-11,185.56695556640625
2020-12-14,186.2025909423828
2020-12-15,190.6517791748047
2020-12-16,190.2215118408203
2020-12-17,192.49993896484375
2020-12-18,191.56117248535156
2020-12-21,191.82521057128906
2020-12-22,194.09132385253906
2020-12-23,195.003662109375
2020-12-24,194.84671020507812
2020-12-28,194.7486114501953
2020-12-29,191.12869262695312
2020-12-30,193.35557556152344
2020-12-31,192.94354248046875
2021-01-04,191.4524383544922
2021-01-05,195.1409912109375
2021-01-06,203.08712768554688
2021-01-07,206.42251586914062
2021-01-08,205.00987243652344
2021-01-11,205.56907653808594
2021-01-12,208.42379760742188
2021-01-13,206.9522705078125
2021-01-14,211.54336547851562
2021-01-15,207.76651000976562
2021-01-19,210.6604766845703
2021-01-20,212.07310485839844
2021-01-21,210.20919799804688
2021-01-22,212.5832061767578
2021-01-25,213.26010131835938
2021-01-26,212.9756317138672
2021-01-27,212.11231994628906
2021-01-28,208.33544921875
2021-01-29,204.89218139648438
2021-02-01,209.2576141357422
2021-02-02,210.5034942626953
2021-02-03,210.60159301757812
2021-02-04,213.78985595703125
2021-02-05,217.2724151611328
2021-02-08,223.75685119628906
2021-02-09,226.2093505859375
2021-02-10,224.4141082763672
2021-02-11,225.42453002929688
2021-02-12,225.86599731445312
2021-02-16,223.7372283935547
2021-02-17,222.30494689941406
2021-02-18,218.3907470703125
2021-02-19,221.65748596191406
2021-02-22,219.8720703125
2021-02-23,216.86038208007812
2021-02-24,222.7267608642578
2021-02-25,214.64334106445312
2021-02-26,214.01548767089844
2021-03-01,220.7353515625
2021-03-02,216.48760986328125
2021-03-03,214.41770935058594
2021-03-04,207.66839599609375
2021-03-05,211.65127563476562
2021-03-08,213.37782287597656
2021-03-09,218.0768280029297
2021-03-10,221.78501892089844
2021-03-11,225.6894073486328
2021-03-12,226.7881317138672
2021-03-15,227.44541931152344
2021-03-16,224.3061981201172
2021-03-17,226.0033721923828
2021-03-18,219.4110107421875
2021-03-19,220.9119415283203
2021-03-22,219.4796600341797
2021-03-23,212.17120361328125
2021-03-24,207.83517456054688
2021-03-25,212.27911376953125
2021-03-26,217.15428161621094
2021-03-29,212.0199432373047
2021-03-30,214.3073272705078
2021-03-31,216.98739624023438
2021-04-01,220.78660583496094
2021-04-05,222.05303955078125
2021-04-06,221.57199096679688
2021-04-07,217.7334747314453
2021-04-08,219.30421447753906
2021-04-09,219.47113037109375
2021-04-12,219.70672607421875
2021-04-13,219.0097198486328
2021-04-14,220.23684692382812
2021-04-15,221.4050750732422
2021-04-16,222.14137268066406
2021-04-19,218.75448608398438
2021-04-20,214.4251251220703
2021-04-21,219.34349060058594
2021-04-22,218.83302307128906
