Date,Adj Close
2020-01-02,43.68544387817383
2020-01-03,43.48501968383789
2020-01-06,43.7347297668457
2020-01-07,43.83494567871094
2020-01-08,44.017303466796875
2020-01-09,44.49537658691406
2020-01-10,44.480594635009766
2020-01-13,44.766448974609375
2020-01-14,44.73686981201172
2020-01-15,44.8321647644043
2020-01-16,45.26587677001953
2020-01-17,45.257667541503906
2020-01-21,45.22316360473633
2020-01-22,45.33488464355469
2020-01-23,45.361175537109375
2020-01-24,44.98823547363281
2020-01-27,44.35244369506836
2020-01-28,44.90116882324219
2020-01-29,44.79930877685547
2020-01-30,44.81409454345703
2020-01-31,43.99102020263672
2020-02-03,44.45594787597656
2020-02-04,45.30366516113281
2020-02-05,45.152523040771484
2020-02-06,45.37266540527344
2020-02-07,45.019447326660156
2020-02-10,45.37594985961914
2020-02-11,45.6453857421875
2020-02-12,46.08073806762695
2020-02-13,46.25160217285156
2020-02-14,46.60481643676758
2020-02-18,46.552249908447266
2020-02-19,46.94818115234375
2020-02-20,46.77567672729492
2020-02-21,46.06431198120117
2020-02-24,44.6563835144043
2020-02-25,43.2040901184082
2020-02-26,42.952728271484375
2020-02-27,41.543155670166016
2020-02-28,41.166927337646484
2020-03-02,42.638938903808594
2020-03-03,41.62199401855469
2020-03-04,43.11701583862305
2020-03-05,41.89472198486328
2020-03-06,40.932003021240234
2020-03-09,37.61833953857422
2020-03-10,39.42714309692383
2020-03-11,37.4014892578125
2020-03-12,34.04182815551758
2020-03-13,36.38783645629883
2020-03-16,31.96687889099121
2020-03-17,33.8463249206543
2020-03-18,31.947160720825195
2020-03-19,32.43016815185547
2020-03-20,31.354097366333008
2020-03-23,30.961448669433594
2020-03-24,33.992530822753906
2020-03-25,34.53644943237305
2020-03-26,36.44974899291992
2020-03-27,35.33365249633789
2020-03-30,36.46453857421875
2020-03-31,35.8514289855957
2020-04-01,34.27838134765625
2020-04-02,34.79779052734375
2020-04-03,34.291526794433594
2020-04-06,36.85575485229492
2020-04-07,36.870548248291016
2020-04-08,38.15922927856445
2020-04-09,38.71481704711914
2020-04-13,38.19538879394531
2020-04-14,39.50216293334961
2020-04-15,39.01396942138672
2020-04-16,39.42818832397461
2020-04-17,40.60839080810547
2020-04-20,40.39470672607422
2020-04-21,38.869327545166016
2020-04-22,40.065956115722656
