Date,Adj Close
2020-01-02,83.961669921875
2020-01-03,83.89189910888672
2020-01-06,84.0285415649414
2020-01-07,84.0207748413086
2020-01-08,84.25140380859375
2020-01-09,84.77953338623047
2020-01-10,84.61092376708984
2020-01-13,85.50048828125
2020-01-14,85.4811019897461
2020-01-15,85.79991149902344
2020-01-16,86.69628143310547
2020-01-17,86.8716812133789
2020-01-21,86.7602310180664
2020-01-22,86.86198425292969
2020-01-23,86.94629669189453
2020-01-24,86.08578491210938
2020-01-27,85.11869812011719
2020-01-28,86.1768798828125
2020-01-29,85.85710144042969
2020-01-30,85.93560028076172
2020-01-31,84.09636688232422
2020-02-03,84.93846130371094
2020-02-04,86.35325622558594
2020-02-05,86.63135528564453
2020-02-06,86.80964660644531
2020-02-07,86.13423919677734
2020-02-10,87.09941101074219
2020-02-11,87.63139343261719
2020-02-12,88.32424926757812
2020-02-13,88.59170532226562
2020-02-14,88.66437530517578
2020-02-18,88.56069946289062
2020-02-19,89.47449493408203
2020-02-20,89.09268951416016
2020-02-21,87.95698547363281
2020-02-24,85.36870574951172
2020-02-25,82.5924301147461
2020-02-26,82.07498168945312
2020-02-27,78.9178695678711
2020-02-28,77.91976928710938
2020-03-02,81.13016510009766
2020-03-03,79.73184204101562
2020-03-04,82.80949401855469
2020-03-05,80.05164337158203
2020-03-06,78.62037658691406
2020-03-09,72.66471862792969
2020-03-10,75.12315368652344
2020-03-11,71.1191177368164
2020-03-12,64.13142395019531
2020-03-13,67.49687957763672
2020-03-16,58.731021881103516
2020-03-17,62.08290100097656
2020-03-18,56.95768737792969
2020-03-19,59.2271614074707
2020-03-20,57.052650451660156
2020-03-23,56.57093048095703
2020-03-24,61.979671478271484
2020-03-25,62.974205017089844
2020-03-26,67.15048217773438
2020-03-27,64.78068542480469
2020-03-30,66.810546875
2020-03-31,65.63343048095703
2020-04-01,61.76212692260742
2020-04-02,62.4147834777832
2020-04-03,60.8812255859375
2020-04-06,65.97045135498047
2020-04-07,66.10641479492188
2020-04-08,68.96666717529297
2020-04-09,71.13153076171875
2020-04-13,69.83106231689453
2020-04-14,72.17753601074219
2020-04-15,70.0272445678711
2020-04-16,70.60707092285156
2020-04-17,72.78456115722656
2020-04-20,72.25621032714844
2020-04-21,69.99712371826172
2020-04-22,71.54914855957031
2020-04-23,71.51322174072266
2020-04-24,72.65440368652344
2020-04-27,74.48323059082031
2020-04-28,74.27344512939453
2020-04-29,76.22659301757812
2020-04-30,74.52789306640625
2020-05-01,72.17074584960938
2020-05-04,72.91566467285156
2020-05-05,74.45894622802734
2020-05-06,74.29190063476562
2020-05-07,75.1669692993164
2020-05-08,76.6956787109375
2020-05-11,77.86017608642578
2020-05-12,76.1216812133789
2020-05-13,74.49876403808594
2020-05-14,74.71631622314453
2020-05-15,75.79727935791016
2020-05-18,78.16609954833984
2020-05-19,77.43769836425781
2020-05-20,78.50992584228516
2020-05-21,78.14571380615234
2020-05-22,78.56918334960938
2020-05-26,78.70804595947266
2020-05-27,79.50930786132812
2020-05-28,79.51416778564453
2020-05-29,80.4669418334961
2020-06-01,80.88166046142578
2020-06-02,81.0749282836914
2020-06-03,81.4323501586914
2020-06-04,80.49510955810547
2020-06-05,81.78683471679688
2020-06-08,82.62694549560547
2020-06-09,82.41812133789062
2020-06-10,82.58226776123047
2020-06-11,78.12434387207031
2020-06-12,78.89452362060547
2020-06-15,80.6922607421875
2020-06-16,81.93445587158203
2020-06-17,82.08499908447266
2020-06-18,82.2481689453125
2020-06-19,82.56673431396484
2020-06-22,83.42626953125
2020-06-23,83.63410186767578
2020-06-24,81.70912170410156
2020-06-25,82.97172546386719
2020-06-26,81.26238250732422
2020-06-29,81.734130859375
2020-06-30,83.60466766357422
2020-07-01,84.03071594238281
2020-07-02,84.29821014404297
2020-07-06,85.38960266113281
2020-07-07,85.40223693847656
2020-07-08,86.49653625488281
2020-07-09,86.56658172607422
2020-07-10,86.6064682006836
