Date,Adj Close
2003-12-01,0.6079800128936768
2003-12-02,0.6055099964141846
2003-12-03,0.6076400279998779
2003-12-04,0.6083800196647644
2003-12-05,0.6041899919509888
2003-12-08,0.6054400205612183
2003-12-09,0.6039699912071228
2003-12-10,0.605400025844574
2003-12-11,0.604889988899231
2003-12-12,0.6036099791526794
2003-12-15,0.6033899784088135
2003-12-16,0.6026999950408936
2003-12-17,0.5956299901008606
2003-12-18,0.5958799719810486
2003-12-19,0.5944600105285645
2003-12-22,0.5919299721717834
2003-12-23,0.5948799848556519
2003-12-24,0.595770001411438
2003-12-25,0.5962299704551697
2003-12-26,0.5970500111579895
2003-12-29,0.5951700210571289
2003-12-30,0.5964800119400024
2003-12-31,0.5966600179672241
2004-01-01,0.5978000164031982
2004-01-02,0.6031399965286255
2004-01-05,0.604669988155365
2004-01-06,0.6035000085830688
2004-01-07,0.6072800159454346
2004-01-08,0.6060600280761719
2004-01-09,0.6031399965286255
2004-01-12,0.6090899705886841
2004-01-13,0.609529972076416
2004-01-14,0.6116600036621094
2004-01-15,0.6121100187301636
2004-01-16,0.6153799891471863
2004-01-19,0.6104300022125244
2004-01-20,0.6096400022506714
2004-01-21,0.6109499931335449
2004-01-22,0.611020028591156
2004-01-23,0.6125199794769287
2004-01-26,0.6157600283622742
2004-01-27,0.6160299777984619
2004-01-28,0.6183900237083435
2004-01-29,0.613569974899292
2004-01-30,0.611549973487854
2004-02-02,0.6099399924278259
2004-02-03,0.6075299978256226
2004-02-04,0.6073099970817566
2004-02-05,0.6064299941062927
2004-02-06,0.6057299971580505
2004-02-09,0.6115099787712097
2004-02-10,0.6148200035095215
2004-02-11,0.6132299900054932
2004-02-12,0.6156499981880188
2004-02-13,0.6205000281333923
2004-02-16,0.6200000047683716
2004-02-17,0.6202700138092041
2004-02-18,0.6212700009346008
2004-02-19,0.621429979801178
2004-02-20,0.6146299839019775
2004-02-23,0.6155400276184082
2004-02-24,0.614549994468689
2004-02-25,0.6176699995994568
2004-02-26,0.6193100214004517
2004-02-27,0.6193100214004517
2004-03-01,0.6206600069999695
2004-03-02,0.6223199963569641
2004-03-03,0.6140199899673462
2004-03-04,0.6148499846458435
2004-03-05,0.6145099997520447
2004-03-08,0.6119999885559082
2004-03-09,0.6156499981880188
2004-03-10,0.6131600141525269
2004-03-11,0.5950599908828735
2004-03-12,0.6005600094795227
2004-03-15,0.5999900102615356
2004-03-16,0.604669988155365
2004-03-17,0.6052899956703186
2004-03-18,0.6067600250244141
2004-03-19,0.6104999780654907
2004-03-22,0.60971999168396
2004-03-23,0.6099399924278259
2004-03-24,0.6125900149345398
2004-03-25,0.6106500029563904
2004-03-26,0.615880012512207
2004-03-29,0.6142100095748901
2004-03-30,0.6188499927520752
2004-03-31,0.6215400099754333
2004-04-01,0.6198899745941162
2004-04-02,0.632830023765564
2004-04-05,0.6271600127220154
2004-04-06,0.6276699900627136
2004-04-07,0.6292499899864197
2004-04-08,0.6306399703025818
2004-04-09,0.6317899823188782
2004-04-12,0.6349599957466125
2004-04-13,0.6309900283813477
2004-04-14,0.6150100231170654
