,Date,Adj Close,daily_return
0,2017-01-03,55.75143432617188,
1,2017-01-04,55.92982864379883,0.0031998157497303836
2,2017-01-05,56.0997200012207,0.0030375805101041653
3,2017-01-06,56.43952178955078,0.006057103107157902
4,2017-01-09,56.43952178955078,0.0
5,2017-01-10,57.17856216430664,0.01309437697774185
6,2017-01-11,56.88974380493164,-0.00505116512977466
7,2017-01-12,57.17007446289063,0.004927613295644617
8,2017-01-13,57.63728713989258,0.008172329341729512
9,2017-01-16,57.22953796386719,-0.007074399165174716
10,2017-01-17,57.20405197143555,-0.00044532934107788247
11,2017-01-18,57.263519287109375,0.0010395647445311518
12,2017-01-19,57.3824462890625,0.0020768371108461636
13,2017-01-20,57.3824462890625,0.0
14,2017-01-23,57.01716995239258,-0.006365645947366105
15,2017-01-24,57.509864807128906,0.008641166426669677
16,2017-01-25,58.37633514404297,0.015066464506914512
17,2017-01-26,58.096004486083984,-0.004802128418429641
18,2017-01-27,57.95159912109375,-0.0024856333282752274
19,2017-01-30,57.17007446289063,-0.013485816958563435
20,2017-01-31,56.25263595581055,-0.01604753038542217
21,2017-02-01,58.08750915527344,0.03261843944351828
22,2017-02-02,57.87514114379883,-0.0036560013428520444
23,2017-02-03,57.620304107666016,-0.0044032209873948736
24,2017-02-06,56.97469329833984,-0.011204571362897098
25,2017-02-07,57.1360969543457,0.0028329008312637516
26,2017-02-08,56.957706451416016,-0.0031222031682043294
27,2017-02-09,57.20405197143555,0.004325060388968849
28,2017-02-10,57.322975158691406,0.0020789294316989615
29,2017-02-13,58.2913932800293,0.016894065924822455
30,2017-02-14,58.10449981689453,-0.003206193103618915
31,2017-02-15,58.50376129150391,0.006871438113529527
32,2017-02-16,56.06574630737305,-0.041672790437918716
33,2017-02-17,55.267234802246094,-0.01424241284061789
34,2017-02-20,55.34368896484375,0.0013833542219223727
35,2017-02-21,56.08273315429688,0.013353721142849606
36,2017-02-22,55.6240234375,-0.008179161231940402
37,2017-02-23,55.03787612915039,-0.010537664701803062
38,2017-02-24,54.39226531982422,-0.011730300199288224
39,2017-02-27,54.502708435058594,0.0020304930229504414
40,2017-02-28,54.27334213256836,-0.004208346870752888
41,2017-03-01,55.44562911987305,0.021599683034835948
42,2017-03-02,55.318206787109375,-0.0022981492822127247
43,2017-03-03,55.47111892700195,0.002764228068365515
44,2017-03-06,55.369171142578125,-0.0018378533982339462
45,2017-03-07,55.44562911987305,0.0013808763201104135
46,2017-03-08,55.40314865112305,-0.0007661644285459346
47,2017-03-09,54.80001831054688,-0.010886210536049323
48,2017-03-10,55.437129974365234,0.011626121367476427
49,2017-03-13,55.318206787109375,-0.002145190187710866
50,2017-03-14,55.35218048095703,0.0006141503100127732
51,2017-03-15,56.1167106628418,0.013812105959362997
52,2017-03-16,56.43952178955078,0.005752495520425116
53,2017-03-17,57.08512496948242,0.011438849222339842
54,2017-03-20,57.48437881469727,0.0069940084291362226
55,2017-03-21,56.991676330566406,-0.008571067380220065
56,2017-03-22,56.405540466308594,-0.010284587188804095
57,2017-03-23,57.07662963867188,0.011897575429919538
58,2017-03-24,57.17856216430664,0.0017858890106170477
59,2017-03-27,56.35456848144531,-0.014410884983318106
60,2017-03-28,56.68587112426758,0.00587889592183366
61,2017-03-29,57.424922943115234,0.01303767242506515
62,2017-03-30,58.08750915527344,0.011538303896629687
63,2017-03-31,58.29987716674805,0.0036560013428519333
64,2017-04-03,58.03653717041016,-0.004516990586183933
65,2017-04-04,58.29987716674805,0.004537486369399435
66,2017-04-05,58.18095397949219,-0.002039853135808789
67,2017-04-06,58.75011444091797,0.009782590736246766
68,2017-04-07,58.9115104675293,0.002747161059126757
69,2017-04-10,58.597206115722656,-0.005335194248327402
70,2017-04-11,58.58021545410156,-0.0002899568554094456
71,2017-04-12,58.3933219909668,-0.003190385383290306
72,2017-04-13,58.08750915527344,-0.005237120021030273
73,2017-04-18,57.37394332885742,-0.01228432475058594
74,2017-04-19,57.76470565795898,0.006810797836602767
75,2017-04-20,59.48065948486328,0.02970592176241582
76,2017-04-21,59.97335433959961,0.008283278279080042
77,2017-04-24,63.03149032592773,0.05099157817672495
78,2017-04-25,62.79363632202149,-0.0037735741718357696
79,2017-04-26,62.39437484741211,-0.006358311096396285
80,2017-04-27,62.131046295166016,-0.00422038930416524
81,2017-04-28,61.58737564086914,-0.00875038626766489
82,2017-05-02,61.41748809814453,-0.002758479979976136
83,2017-05-03,61.205108642578125,-0.0034579638819977054
84,2017-05-04,61.85071563720703,0.010548253388439788
85,2017-05-05,63.28633880615234,0.02321110037539631
86,2017-05-08,61.853965759277344,-0.022633210798658876
87,2017-05-09,62.16838455200195,0.005083243877171295
88,2017-05-10,61.64435577392578,-0.008429184413467183
89,2017-05-11,61.62688064575195,-0.00028348302053660124
90,2017-05-12,61.2251205444336,-0.00651923474153715
91,2017-05-15,61.64435577392578,0.006847438204518053
92,2017-05-16,61.670555114746094,0.0004250079425989206
93,2017-05-17,60.23818206787109,-0.0232262064807085
94,2017-05-18,59.61806869506836,-0.010294357357996553
95,2017-05-19,59.82769012451172,0.0035160721243003845
96,2017-05-22,59.70541000366211,-0.00204387166870601
97,2017-05-23,60.59627151489258,0.014920951236677249
98,2017-05-24,60.53513717651367,-0.0010088795374791903
99,2017-05-25,60.34298706054688,-0.0031741914684442207
100,2017-05-26,60.22945022583008,-0.0018815249335085715
101,2017-05-29,60.13337707519531,-0.0015951191696842448
102,2017-05-30,60.11590576171875,-0.0002905426956931745
103,2017-05-31,59.88008880615234,-0.00392270485786439
104,2017-06-01,60.14210510253906,0.004375683162978206
105,2017-06-02,60.80589294433594,0.011036990485536746
106,2017-06-05,59.76655197143555,-0.017092767206820625
107,2017-06-06,59.19009780883789,-0.009645096522770236
108,2017-06-07,59.51326751708984,0.005459861027695245
109,2017-06-08,59.59186935424805,0.0013207447757028756
110,2017-06-09,60.19451141357422,0.01011282354214682
111,2017-06-12,58.901885986328125,-0.021474141028655302
112,2017-06-13,58.99795913696289,0.001631070873640006
113,2017-06-14,58.447715759277344,-0.00932648155520377
114,2017-06-15,58.34291458129883,-0.0017930756851157748
115,2017-06-16,58.99795913696289,0.011227491124929712
116,2017-06-19,60.43906021118164,0.024426286863131308
117,2017-06-20,60.15084457397461,-0.004768698192856857
118,2017-06-21,60.24692153930664,0.0015972671042694397
119,2017-06-22,61.53954315185547,0.02145539688207121
120,2017-06-23,61.27752304077149,-0.004257751969939272
121,2017-06-26,61.19891357421875,-0.0012828434090006446
122,2017-06-27,60.41285705566406,-0.012844288773221413
123,2017-06-28,60.26438903808594,-0.002457556633041369
124,2017-06-29,59.19009780883789,-0.017826302504603708
125,2017-06-30,58.7534065246582,-0.007377776019057092
126,2017-07-03,59.53073120117188,0.01323029118639174
127,2017-07-04,58.9630241394043,-0.009536369708766701
128,2017-07-05,59.32110595703125,0.0060729893497382115
129,2017-07-06,58.84947204589844,-0.007950524581831542
130,2017-07-07,58.866947174072266,0.00029694621831444223
131,2017-07-10,59.076568603515625,0.0035609359667234664
132,2017-07-11,59.20756912231445,0.0022174700036832196
133,2017-07-12,60.29058074951172,0.018291776596332188
134,2017-07-13,60.46527099609375,0.0028974716184575477
135,2017-07-14,59.98489761352539,-0.007944616383169678
136,2017-07-17,59.58313751220703,-0.0066976875397345426
137,2017-07-18,59.41718673706055,-0.0027851969881996785
138,2017-07-19,59.77528381347656,0.0060268265140304145
139,2017-07-20,59.02416229248047,-0.012565754155846487
140,2017-07-21,57.198760986328125,-0.03092633991325444
141,2017-07-24,57.12015151977539,-0.001374321142577295
142,2017-07-25,57.34724044799805,0.003975635956498413
143,2017-07-26,57.73152923583984,0.006701085960539865
144,2017-07-27,59.9150276184082,0.03782159266297147
145,2017-07-28,58.48265075683594,-0.02390680466167694
146,2017-07-31,57.94988250732422,-0.009109851257031898
147,2017-08-01,58.43898391723633,0.008440075954430082
148,2017-08-02,58.858211517333984,0.007173766071829402
149,2017-08-03,58.84074783325195,-0.00029670769178724576
150,2017-08-04,60.08970260620117,0.02122601800521995
151,2017-08-07,60.386661529541016,0.004941926993481172
152,2017-08-08,61.31245422363281,0.015331079258933622
153,2017-08-09,59.42591857910156,-0.03076920779667769
154,2017-08-10,58.552528381347656,-0.014697125743060035
155,2017-08-11,58.02848815917969,-0.008949916197554142
156,2017-08-14,58.70973587036133,0.011739883853477018
157,2017-08-15,59.11150360107422,0.0068432896990040515
158,2017-08-16,59.77528381347656,0.011229289934527653
159,2017-08-17,59.24251556396485,-0.008912851859878557
160,2017-08-18,59.05909729003906,-0.0030960581632923923
161,2017-08-21,58.57872772216797,-0.008133709960245428
162,2017-08-22,59.46086120605469,0.015058938938902422
163,2017-08-23,59.14643859863281,-0.005287891918219656
164,2017-08-24,58.80580520629883,-0.005759153051386856
165,2017-08-25,58.954288482666016,0.002524976502681797
166,2017-08-28,58.35164642333984,-0.010222192054838763
167,2017-08-29,57.79267120361328,-0.009579424986078444
168,2017-08-30,58.09835052490234,0.005289240225842651
169,2017-08-31,59.15517044067383,0.018190187952384473
170,2017-09-01,59.88008880615234,0.012254522471632834
171,2017-09-04,60.16830825805664,0.004813276961517898
172,2017-09-05,60.32551956176758,0.002612858966163145
173,2017-09-06,60.43906021118164,0.0018821329718976543
174,2017-09-07,60.58754348754883,0.0024567436331466297
175,2017-09-08,60.76221466064453,0.00288295519245807
176,2017-09-11,62.26445770263672,0.024723309549893324
177,2017-09-12,62.53521347045898,0.004348480301801239
178,2017-09-13,63.609500885009766,0.01717891976267527
179,2017-09-14,63.1029167175293,-0.00796397016848549
180,2017-09-15,62.4478759765625,-0.010380514483965708
181,2017-09-18,63.07672882080078,0.010070043766969627
182,2017-09-19,63.08545303344727,0.00013831111425055553
183,2017-09-20,63.146602630615234,0.0009693137518651529
184,2017-09-21,63.5920295715332,0.007053854401693815
185,2017-09-22,63.05924606323242,-0.008378149146843428
186,2017-09-25,63.08545303344727,0.0004155928250169083
187,2017-09-26,63.015586853027344,-0.001107484801335823
188,2017-09-27,63.199005126953125,0.002910681040764862
189,2017-09-28,63.87150955200195,0.010641060309381611
190,2017-09-29,64.30821228027344,0.006837206938344442
191,2017-10-02,64.4042739868164,0.0014937704398358953
192,2017-10-03,64.81478118896484,0.006373912424390893
193,2017-10-04,64.84971618652344,0.0005389973848208829
194,2017-10-05,64.47415161132812,-0.005791306381589978
195,2017-10-06,64.79730987548828,0.00501221429183385
196,2017-10-09,64.88465118408203,0.0013479156582516527
197,2017-10-10,64.85845184326172,-0.00040378333461299487
198,2017-10-11,64.64010620117188,-0.003366494818863419
199,2017-10-12,64.32567596435547,-0.004864321166766716
200,2017-10-13,63.88898468017578,-0.006788755464018248
201,2017-10-16,63.96759033203125,0.0012303474886783405
202,2017-10-17,63.93265151977539,-0.0005461955354970627
203,2017-10-18,64.06365203857422,0.0020490393513290517
204,2017-10-19,63.845306396484375,-0.0034082609270912334
205,2017-10-20,63.96759033203125,0.001915315979337251
206,2017-10-23,63.82785034179688,-0.002184543602612332
207,2017-10-24,63.77543258666992,-0.000821236417116733
208,2017-10-25,63.82785034179688,0.0008219114006906558
209,2017-10-26,64.22960662841797,0.006294372824240391
210,2017-10-27,65.2514877319336,0.015909814136453093
211,2017-10-30,65.29515075683594,0.0006691498756583592
212,2017-10-31,65.89778900146484,0.009229448705512233
213,2017-11-01,65.72310638427734,-0.0026508115042163105
214,2017-11-02,64.91085052490234,-0.012358756365315582
215,2017-11-03,65.4523696899414,0.008342506078106604
216,2017-11-06,64.84971618652344,-0.00920751236773909
217,2017-11-07,64.63136291503906,-0.003367065953786774
218,2017-11-08,64.4217529296875,-0.0032431620794861615
219,2017-11-09,62.70989990234375,-0.026572593099292607
220,2017-11-10,62.404205322265625,-0.004874741955483541
221,2017-11-13,61.94130325317383,-0.007417802481440083
